   V
0.60  14.057211  16.400080  18.742948  21.085817  23.428685  25.771554  28.114422  30.457291  32.800159  35.143028  37.485896  39.828765  42.171633  44.514502  46.857370  49.200239  51.543107  53.885976  56.228844  58.571713  60.914581
0.61  13.675237  15.954443  18.233649  20.512855  22.792062  25.071268  27.350474  29.629680  31.908886  34.188092  36.467298  38.746505  41.025711  43.304917  45.584123  47.863329  50.142535  52.421741  54.700948  56.980154  59.259360
0.62  13.309603  15.527870  17.746137  19.964404  22.182672  24.400939  26.619206  28.837473  31.055740  33.274007  35.492275  37.710542  39.928809  42.147076  44.365343  46.583610  48.801878  51.020145  53.238412  55.456679  57.674946
0.63  12.959363  15.119257  17.279151  19.439045  21.598939  23.758833  25.918727  28.078621  30.238515  32.398408  34.558302  36.718196  38.878090  41.037984  43.197878  45.357772  47.517666  49.677560  51.837454  53.997347  56.157241
0.64  12.623641  14.727581  16.831521  18.935461  21.039401  23.143341  25.247282  27.351222  29.455162  31.559102  33.663042  35.766982  37.870922  39.974862  42.078803  44.182743  46.286683  48.390623  50.494563  52.598503  54.702443
0.65  12.301620  14.351891  16.402161  18.452431  20.502701  22.552971  24.603241  26.653511  28.703781  30.754051  32.804321  34.854591  36.904861  38.955131  41.005401  43.055672  45.105942  47.156212  49.206482  51.256752  53.307022
0.66  11.992545  13.991303  15.990060  17.988818  19.987575  21.986333  23.985090  25.983848  27.982605  29.981363  31.980120  33.978878  35.977635  37.976393  39.975150  41.973908  43.972665  45.971423  47.970180  49.968938  51.967695
0.67  11.695710  13.644995  15.594280  17.543565  19.492849  21.442134  23.391419  25.340704  27.289989  29.239274  31.188559  33.137844  35.087129  37.036414  38.985699  40.934984  42.884269  44.833554  46.782839  48.732124  50.681409
0.68  11.410458  13.312201  15.213944  17.115686  19.017429  20.919172  22.820915  24.722658  26.624401  28.526144  30.427887  32.329630  34.231373  36.133116  38.034859  39.936602  41.838345  43.740088  45.641831  47.543573  49.445316
0.69  11.136176  12.992206  14.848235  16.704265  18.560294  20.416323  22.272353  24.128382  25.984411  27.840441  29.696470  31.552500  33.408529  35.264558  37.120588  38.976617  40.832647  42.688676  44.544705  46.400735  48.256764
0.70  10.872294  12.684343  14.496392  16.308441  18.120490  19.932539  21.744588  23.556637  25.368686  27.180735  28.992784  30.804833  32.616882  34.428931  36.240980  38.053029  39.865078  41.677127  43.489176  45.301225  47.113274
0.71  10.618276  12.387988  14.157701  15.927414  17.697126  19.466839  21.236552  23.006264  24.775977  26.545690  28.315402  30.085115  31.854827  33.624540  35.394253  37.163965  38.933678  40.703391  42.473103  44.242816  46.012529
0.72  10.373622  12.102559  13.831496  15.560433  17.289370  19.018307  20.747244  22.476181  24.205118  25.934055  27.662992  29.391929  31.120866  32.849803  34.578740  36.307677  38.036614  39.765551  41.494488  43.223425  44.952362
0.73  10.137865  11.827509  13.517153  15.206797  16.896441  18.586085  20.275729  21.965373  23.655017  25.344661  27.034305  28.723949  30.413594  32.103238  33.792882  35.482526  37.172170  38.861814  40.551458  42.241102  43.930746
0.74   9.910564  11.562325  13.214086  14.865846  16.517607  18.169368  19.821129  21.472889  23.124650  24.776411  26.428172  28.079932  29.731693  31.383454  33.035214  34.686975  36.338736  37.990497  39.642257  41.294018  42.945779
0.75   9.691310  11.306528  12.921746  14.536965  16.152183  17.767401  19.382620  20.997838  22.613056  24.228275  25.843493  27.458711  29.073929  30.689148  32.304366  33.919584  35.534803  37.150021  38.765239  40.380458  41.995676
0.76   9.479715  11.059667  12.639619  14.219572  15.799524  17.379477  18.959429  20.539382  22.119334  23.699287  25.279239  26.859191  28.439144  30.019096  31.599049  33.179001  34.758954  36.338906  37.918858  39.498811  41.078763
0.77   9.275416  10.821318  12.367221  13.913123  15.459026  17.004928  18.550831  20.096734  21.642636  23.188539  24.734441  26.280344  27.826247  29.372149  30.918052  32.463954  34.009857  35.555760  37.101662  38.647565  40.193467
0.78   9.078071  10.591083  12.104095  13.617107  15.130118  16.643130  18.156142  19.669154  21.182166  22.695178  24.208190  25.721201  27.234213  28.747225  30.260237  31.773249  33.286261  34.799273  36.312284  37.825296  39.338308
0.79   8.887360  10.368586  11.849813  13.331040  14.812266  16.293493  17.774720  19.255946  20.737173  22.218400  23.699626  25.180853  26.662080  28.143306  29.624533  31.105759  32.586986  34.068213  35.549439  37.030666  38.511893
0.80   8.702979  10.153476  11.603972  13.054469  14.504965  15.955462  17.405958  18.856455  20.306951  21.757448  23.207944  24.658441  26.108937  27.559434  29.009930  30.460427  31.910923  33.361420  34.811916  36.262413  37.712909
0.81   8.524643   9.945417  11.366191  12.786965  14.207739  15.628513  17.049287  18.470061  19.890835  21.311608  22.732382  24.153156  25.573930  26.994704  28.415478  29.836252  31.257026  32.677800  34.098573  35.519347  36.940121
0.82   8.352084   9.744097  11.136111  12.528125  13.920139  15.312153  16.704167  18.096181  19.488195  20.880209  22.272223  23.664237  25.056251  26.448265  27.840278  29.232292  30.624306  32.016320  33.408334  34.800348  36.192362
0.83   8.185045   9.549220  10.913394  12.277568  13.641742  15.005917  16.370091  17.734265  19.098439  20.462614  21.826788  23.190962  24.555136  25.919311  27.283485  28.647659  30.011833  31.376008  32.740182  34.104356  35.468530
0.84   8.023289   9.360504  10.697719  12.034934  13.372148  14.709363  16.046578  17.383793  18.721008  20.058223  21.395438  22.732652  24.069867  25.407082  26.744297  28.081512  29.418727  30.755941  32.093156  33.430371  34.767586
0.85   7.866587   9.177685  10.488783  11.799881  13.110979  14.422077  15.733175  17.044273  18.355371  19.666469  20.977566  22.288664  23.599762  24.910860  26.221958  27.533056  28.844154  30.155252  31.466350  32.777448  34.088546
0.86   7.714726   9.000514  10.286301  11.572089  12.857876  14.143664  15.429452  16.715239  18.001027  19.286815  20.572602  21.858390  23.144178  24.429965  25.715753  27.001541  28.287328  29.573116  30.858903  32.144691  33.430479
0.87   7.567501   8.828751  10.090002  11.351252  12.612502  13.873752  15.135002  16.396253  17.657503  18.918753  20.180003  21.441253  22.702503  23.963754  25.225004  26.486254  27.747504  29.008754  30.270005  31.531255  32.792505
0.88   7.424721   8.662174   9.899628  11.137081  12.374535  13.611988  14.849442  16.086895  17.324349  18.561802  19.799256  21.036709  22.274163  23.511616  24.749070  25.986523  27.223976  28.461430  29.698883  30.936337  32.173790
0.89   7.286203   8.500570   9.714937  10.929304  12.143671  13.358038  14.572405  15.786772  17.001139  18.215506  19.429873  20.644241  21.858608  23.072975  24.287342  25.501709  26.716076  27.930443  29.144810  30.359177  31.573544
0.90   7.151773   8.343735   9.535698  10.727660  11.919622  13.111584  14.303546  15.495509  16.687471  17.879433  19.071395  20.263357  21.455320  22.647282  23.839244  25.031206  26.223168  27.415131  28.607093  29.799055  30.991017
0.91   7.021269   8.191480   9.361692  10.531903  11.702115  12.872326  14.042537  15.212749  16.382960  17.553172  18.723383  19.893595  21.063806  22.234018  23.404229  24.574441  25.744652  26.914864  28.085075  29.255286  30.425498
0.92   6.894533   8.043622   9.192711  10.341800  11.490889  12.639978  13.789067  14.938155  16.087244  17.236333  18.385422  19.534511  20.683600  21.832689  22.981778  24.130866  25.279955  26.429044  27.578133  28.727222  29.876311
0.93   6.771419   7.899989   9.028558  10.157128  11.285698  12.414268  13.542837  14.671407  15.799977  16.928547  18.057117  19.185686  20.314256  21.442826  22.571396  23.699966  24.828535  25.957105  27.085675  28.214245  29.342814
0.94   6.651784   7.760415   8.869046   9.977677  11.086307  12.194938  13.303569  14.412199  15.520830  16.629461  17.738092  18.846722  19.955353  21.063984  22.172615  23.281245  24.389876  25.498507  26.607137  27.715768  28.824399
0.95   6.535496   7.624746   8.713995   9.803244  10.892494  11.981743  13.070993  14.160242  15.249491  16.338741  17.427990  18.517240  19.606489  20.695738  21.784988  22.874237  23.963487  25.052736  26.141985  27.231235  28.320484
0.96   6.422427   7.492832   8.563236   9.633641  10.704045  11.774450  12.844855  13.915259  14.985664  16.056068  17.126473  18.196877  19.267282  20.337686  21.408091  22.478495  23.548900  24.619305  25.689709  26.760114  27.830518
0.97   6.312456   7.364532   8.416608   9.468684  10.520760  11.572836  12.624912  13.676988  14.729064  15.781140  16.833216  17.885292  18.937368  19.989444  21.041520  22.093596  23.145672  24.197748  25.249824  26.301900  27.353976
0.98   6.205467   7.239711   8.273956   9.308200  10.342445  11.376689  12.410934  13.445178  14.479423  15.513667  16.547912  17.582156  18.616400  19.650645  20.684889  21.719134  22.753378  23.787623  24.821867  25.856112  26.890356
0.99   6.101350   7.118241   8.135133   9.152025  10.168916  11.185808  12.202700  13.219591  14.236483  15.253375  16.270266  17.287158  18.304049  19.320941  20.337833  21.354724  22.371616  23.388508  24.405399  25.422291  26.439183
1.00   6.000000   7.000000   8.000000   9.000000  10.000000  11.000000  12.000000  13.000000  14.000000  15.000000  16.000000  17.000000  18.000000  19.000000  20.000000  21.000000  22.000000  23.000000  24.000000  25.000000  26.000000
1.01   5.901317   6.884870   7.868423   8.851976   9.835529  10.819082  11.802634  12.786187  13.769740  14.753293  15.736846  16.720399  17.703952  18.687505  19.671057  20.654610  21.638163  22.621716  23.605269  24.588822  25.572375
