 0.161765   15.80217   14.56040   13.31863   12.07685   10.83508    9.59331    8.35154    7.10977    5.86800   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.160584   16.04192   14.78167   13.52142   12.26117   11.00092    9.74068    8.48043    7.22018    5.95993    4.69968   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.159420   16.28965   15.01064   13.73164   12.45263   11.17363    9.89462    8.61561    7.33661    6.05760    4.77860   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.158273   16.54562   15.24758   13.94953   12.65148   11.35343   10.05539    8.75734    7.45929    6.16125    4.86320   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.157143   16.81013   15.49275   14.17537   12.85799   11.54061   10.22323    8.90585    7.58847    6.27109    4.95371   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.156028   17.08345   15.74644   14.40943   13.07243   11.73542   10.39841    9.06140    7.72439    6.38738    5.05037   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.154930   17.36591   16.00896   14.65202   13.29507   11.93813   10.58119    9.22424    7.86730    6.51035    5.15341   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.153846   17.65779   16.28060   14.90341   13.52622   12.14903   10.77184    9.39465    8.01746    6.64027    5.26308   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.152778   17.95944   16.56168   15.16393   13.76617   12.36841   10.97066    9.57290    8.17514    6.77739    5.37963   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.151724   18.27117   16.85252   15.43387   14.01523   12.59658   11.17793    9.75928    8.34063    6.92198    5.50333   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.150685   18.59334   17.15346   15.71358   14.27371   12.83383   11.39395    9.95407    8.51420    7.07432    5.63444   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.149660   18.92629   17.46484   16.00339   14.54194   13.08049   11.61905   10.15760    8.69615    7.23470    5.77326    4.31181   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.148649   19.27038   17.78701   16.30364   14.82027   13.33690   11.85353   10.37016    8.88679    7.40342    5.92005    4.43668   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.147651   19.62600   18.12035   16.61469   15.10904   13.60339   12.09774   10.59209    9.08644    7.58079    6.07514    4.56948   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.146667   19.99353   18.46523   16.93692   15.40862   13.88032   12.35202   10.82372    9.29541    7.76711    6.23881    4.71051   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.145695   20.37337   18.82204   17.27071   15.71938   14.16805   12.61672   11.06539    9.51406    7.96273    6.41140    4.86007   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.144737   20.76595   19.19120   17.61645   16.04171   14.46696   12.89221   11.31747    9.74272    8.16797    6.59322    5.01848   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.143791   21.17168   19.57312   17.97456   16.37600   14.77744   13.17888   11.58031    9.98175    8.38319    6.78463    5.18607   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.142857   21.59101   19.96823   18.34545   16.72267   15.09988   13.47710   11.85432   10.23154    8.60876    6.98598    5.36319   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.141935   22.02441   20.37699   18.72957   17.08214   15.43472   13.78730   12.13988   10.49246    8.84504    7.19761    5.55019   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.141026   22.47234   20.79985   19.12736   17.45487   15.78238   14.10989   12.43740   10.76491    9.09242    7.41993    5.74744    4.07495   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.140127   22.93531   21.23731   19.53931   17.84131   16.14331   14.44531   12.74731   11.04931    9.35131    7.65331    5.95531    4.25731   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.139241   23.41381   21.68985   19.96589   18.24192   16.51796   14.79400   13.07004   11.34608    9.62212    7.89816    6.17419    4.45023   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.138365   23.90838   22.15799   20.40760   18.65722   16.90683   15.15644   13.40605   11.65567    9.90528    8.15489    6.40450    4.65412   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
