 0.145695   -2.12092    0.20608    2.53307    4.86007    7.18706    9.51406   11.84105   14.16805   16.49505   18.82204
 0.144737   -2.06788    0.29424    2.65636    5.01848    7.38060    9.74272   12.10484   14.46696   16.82908   19.19120
 0.143791   -2.00745    0.39039    2.78823    5.18607    7.58391    9.98175   12.37959   14.77744   17.17528   19.57312
 0.142857   -1.93933    0.49485    2.92902    5.36319    7.79737   10.23154   12.66571   15.09988   17.53406   19.96823
 0.141935   -1.86320    0.60793    3.07906    5.55019    8.02133   10.49246   12.96359   15.43472   17.90585   20.37699
 0.141026   -1.77877    0.72997    3.23870    5.74744    8.25617   10.76491   13.27365   15.78238   18.29112   20.79985
 0.140127   -1.68569    0.86131    3.40831    5.95531    8.50231   11.04931   13.59631   16.14331   18.69031   21.23731
 0.139241   -1.58363    1.00231    3.58825    6.17419    8.76014   11.34608   13.93202   16.51796   19.10390   21.68985
 0.138365   -1.47224    1.15334    3.77892    6.40450    9.03009   11.65567   14.28125   16.90683   19.53241   22.15799
 0.137500   -1.35115    1.31479    3.98072    6.64666    9.31259   11.97853   14.64446   17.31040   19.97633   22.64227
 0.136646   -1.21998    1.48704    4.19407    6.90109    9.60812   12.31514   15.02217   17.72919   20.43622   23.14324
 0.135802   -1.07834    1.67052    4.41939    7.16826    9.91713   12.66600   15.41487   18.16374   20.91260   23.66147
 0.134969   -0.92584    1.86565    4.65714    7.44863   10.24012   13.03161   15.82310   18.61459   21.40608   24.19757
 0.134146   -0.76203    2.07288    4.90778    7.74269   10.57760   13.41251   16.24742   19.08232   21.91723   24.75214
 0.133333   -0.58649    2.29265    5.17180    8.05095   10.93009   13.80924   16.68839   19.56753   22.44668   25.32583
 0.132530   -0.39877    2.52546    5.44969    8.37392   11.29815   14.22238   17.14661   20.07084   22.99507   25.91930
 0.131737   -0.19839    2.77179    5.74198    8.71216   11.68234   14.65252   17.62270   20.59289   23.56307   26.53325
 0.130952    0.01514    3.03217    6.04920    9.06623   12.08325   15.10028   18.11731   21.13433   24.15136   27.16839
 0.130178    0.24233    3.30713    6.37192    9.43671   12.50150   15.56630   18.63109   21.69588   24.76068   27.82547
 0.129412    0.48371    3.59721    6.71072    9.82423   12.93773   16.05124   19.16474   22.27825   25.39176   28.50526
 0.128655    0.73982    3.90302    7.06621   10.22941   13.39260   16.55580   19.71899   22.88219   26.04538   29.20858
 0.127907    1.01124    4.22513    7.43902   10.65291   13.86680   17.08069   20.29458   23.50847   26.72237   29.93626
 0.127168    1.29857    4.56419    7.82982   11.09544   14.36106   17.62668   20.89230   24.15792   27.42355   30.68917
 0.126437    1.60243    4.92085    8.23927   11.55769   14.87612   18.19454   21.51296   24.83138   28.14980   31.46822
 0.125714    1.92346    5.29578    8.66811   12.04043   15.41275   18.78508   22.15740   25.52973   28.90205   32.27437
 0.125000    2.26234    5.68970    9.11706   12.54443   15.97179   19.39915   22.82651   26.25388   29.68124   33.10860
 0.124294    2.61977    6.10335    9.58692   13.07049   16.55407   20.03764   23.52122   27.00479   30.48837   33.97194
 0.123596    2.99649    6.53748   10.07848   13.61948   17.16048   20.70148   24.24247   27.78347   31.32447   34.86547
 0.122905    3.39325    6.99292   10.59259   14.19227   17.79194   21.39161   24.99128   28.59095   32.19063   35.79030
 0.122222    3.81086    7.47050   11.13014   14.78978   18.44942   22.10905   25.76869   29.42833   33.08797   36.74761
 0.121547    4.25016    7.97110   11.69204   15.41298   19.13392   22.85486   26.57580   30.29674   34.01768   37.73862
 0.120879    4.71201    8.49563   12.27925   16.06287   19.84649   23.63011   27.41374   31.19736   34.98098   38.76460
 0.120219    5.19732    9.04505   12.89278   16.74051   20.58825   24.43598   28.28371   32.13144   35.97917   39.82690
 0.119565    5.70706    9.62037   13.53369   17.44701   21.36033   25.27364   29.18696   33.10028   37.01359   40.92691
